pre-increment,/home/ubuntu/atoms/projects/git/revision.c,916,7,"st -> nparents"
pre-increment,/home/ubuntu/atoms/projects/git/revision.c,273,35,"stack -> nr"
pre-increment,/home/ubuntu/atoms/projects/git/diffcore-delta.c,154,8,"n"
pre-increment,/home/ubuntu/atoms/projects/git/parse-options.c,57,12,"p -> argv"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/show-branch.c,973,29,"extra"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/stash.c,1493,46,"argv"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/name-rev.c,525,13,"counter"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/name-rev.c,250,30,"parents_to_queue_nr"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/checkout.c,192,10,"pos"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/rev-parse.c,738,32,"i"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/rev-parse.c,780,10,"i"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/rev-parse.c,806,17,"i"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/rev-parse.c,812,20,"i"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/log.c,2364,15,"nr"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/log.c,1441,7,"z"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/difftool.c,74,21,"p"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/difftool.c,78,21,"p"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/difftool.c,82,14,"p"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/fsck.c,200,31,"nr"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/fsck.c,892,31,"pack_count"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/ls-files.c,659,57,"exclude_args"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/remote-ext.c,182,12,"i"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/fast-export.c,271,8,"counter"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/fast-export.c,239,23,"last_idnum"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/gc.c,255,8,"num_loose"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/gc.c,1019,7,"( * count )"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/gc.c,1056,10,"( d -> count )"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/mv.c,197,7,"argc"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/mv.c,429,8,"argc"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/pack-objects.c,931,38,"i"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/pack-objects.c,1085,17,"i"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/pack-objects.c,2794,11,"j"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/pack-objects.c,1335,20,"last_mtime"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/pack-objects.c,4131,10,"len"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/pack-objects.c,1657,36,"nr_seen"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/pack-objects.c,1683,36,"nr_seen"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/pack-objects.c,3340,36,"nr_seen"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/pack-objects.c,3540,36,"nr_seen"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/pack-objects.c,517,29,"ofs"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/pack-objects.c,615,29,"ofs"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/pack-objects.c,1085,31,"ofs"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/pack-objects.c,517,13,"pos"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/pack-objects.c,615,13,"pos"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/pack-objects.c,1210,38,"written"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/push.c,108,15,"i"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/show-ref.c,139,9,"len"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/merge.c,535,13,"ptr"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/merge.c,148,11,"ctx -> argv"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/grep.c,835,51,"lno"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/index-pack.c,1820,28,"i"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/index-pack.c,1828,24,"i"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/remote.c,814,31,"refs_renamed_nr"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/remote.c,830,31,"refs_renamed_nr"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/remote.c,850,31,"refs_renamed_nr"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/merge-index.c,34,12,"pos"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/blame.c,1070,36,"argc"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/commit.c,1113,6,"ac"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/commit.c,1114,6,"ac"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/commit.c,1115,6,"ac"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/commit.c,1116,6,"ac"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/update-index.c,838,19,"ctx -> argv"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/update-index.c,839,20,"ctx -> argv"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/update-index.c,840,34,"ctx -> argv"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/merge-recursive.c,71,20,"i"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/merge-recursive.c,72,20,"i"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/mailsplit.c,27,9,"colon"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/mailsplit.c,200,44,"skip"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/mailsplit.c,259,50,"skip"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/remote-fd.c,38,12,"i"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/fast-import.c,374,5,"lu"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/fast-import.c,1048,25,"ofs"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/fast-import.c,1048,9,"pos"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/rev-list.c,666,18,"arg"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/rev-list.c,148,30,"progress_counter"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/rev-list.c,288,30,"progress_counter"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/add.c,101,10,"i"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/diff-tree.c,148,10,"argc"
pre-increment,/home/ubuntu/atoms/projects/git/builtin/diff-tree.c,149,23,"argv"
pre-increment,/home/ubuntu/atoms/projects/git/diffcore-rename.c,77,24,"dst_len"
pre-increment,/home/ubuntu/atoms/projects/git/diffcore-rename.c,313,9,"i"
pre-increment,/home/ubuntu/atoms/projects/git/diffcore-rename.c,76,24,"src_len"
pre-increment,/home/ubuntu/atoms/projects/git/diffcore-rename.c,1341,8,"spec -> count"
pre-increment,/home/ubuntu/atoms/projects/git/varint.c,26,11,"pos"
pre-increment,/home/ubuntu/atoms/projects/git/varint.c,26,27,"value"
pre-increment,/home/ubuntu/atoms/projects/git/branch.c,39,12,"tracking -> matches"
pre-increment,/home/ubuntu/atoms/projects/git/blame.c,418,39,"p"
pre-increment,/home/ubuntu/atoms/projects/git/blame.c,43,12,"o -> refcnt"
pre-increment,/home/ubuntu/atoms/projects/git/contrib/credential/wincred/git-credential-wincred.c,271,9,"len"
pre-increment,/home/ubuntu/atoms/projects/git/contrib/credential/wincred/git-credential-wincred.c,275,9,"len"
pre-increment,/home/ubuntu/atoms/projects/git/contrib/credential/libsecret/git-credential-libsecret.c,331,9,"line_len"
pre-increment,/home/ubuntu/atoms/projects/git/mailinfo.c,81,11,"depth"
pre-increment,/home/ubuntu/atoms/projects/git/mailinfo.c,263,8,"mi -> content_top"
pre-increment,/home/ubuntu/atoms/projects/git/mailinfo.c,962,8,"mi -> content_top"
pre-increment,/home/ubuntu/atoms/projects/git/config.c,3137,9,"seen"
pre-increment,/home/ubuntu/atoms/projects/git/config.c,797,19,"cs -> total_len"
pre-increment,/home/ubuntu/atoms/projects/git/config.c,184,8,"inc -> depth"
pre-increment,/home/ubuntu/atoms/projects/git/commit.c,1593,13,"bytes"
pre-increment,/home/ubuntu/atoms/projects/git/commit.c,994,9,"( * pi )"
pre-increment,/home/ubuntu/atoms/projects/git/urlmatch.c,205,16,"at_ptr"
pre-increment,/home/ubuntu/atoms/projects/git/urlmatch.c,379,13,"prev_slash"
pre-increment,/home/ubuntu/atoms/projects/git/alias.c,89,20,"src"
pre-increment,/home/ubuntu/atoms/projects/git/refs/packed-backend.c,436,10,"p"
pre-increment,/home/ubuntu/atoms/projects/git/refs/packed-backend.c,193,8,"snapshot -> referrers"
pre-increment,/home/ubuntu/atoms/projects/git/refs/ref-cache.c,404,9,"iter -> levels_nr"
pre-increment,/home/ubuntu/atoms/projects/git/refs/ref-cache.c,402,8,"level -> index"
pre-increment,/home/ubuntu/atoms/projects/git/refs/files-backend.c,683,8,"attempts_remaining"
pre-increment,/home/ubuntu/atoms/projects/git/refs/files-backend.c,697,27,"attempts_remaining"
pre-increment,/home/ubuntu/atoms/projects/git/refs/files-backend.c,1986,26,"scan"
pre-increment,/home/ubuntu/atoms/projects/git/strbuf.c,330,10,"argc"
pre-increment,/home/ubuntu/atoms/projects/git/strbuf.c,332,25,"argv"
pre-increment,/home/ubuntu/atoms/projects/git/strbuf.c,140,8,"sb -> len"
pre-increment,/home/ubuntu/atoms/projects/git/strbuf.c,391,12,"sb -> len"
pre-increment,/home/ubuntu/atoms/projects/git/diff-delta.c,422,11,"inscnt"
pre-increment,/home/ubuntu/atoms/projects/git/path.c,1481,14,"i"
pre-increment,/home/ubuntu/atoms/projects/git/path.c,1290,18,"path_len"
pre-increment,/home/ubuntu/atoms/projects/git/path.c,1290,40,"suffix_len"
pre-increment,/home/ubuntu/atoms/projects/git/commit-graph.c,1168,37,"ctx -> progress_cnt"
pre-increment,/home/ubuntu/atoms/projects/git/commit-graph.c,1186,36,"ctx -> progress_cnt"
pre-increment,/home/ubuntu/atoms/projects/git/commit-graph.c,1212,36,"ctx -> progress_cnt"
pre-increment,/home/ubuntu/atoms/projects/git/commit-graph.c,1313,36,"ctx -> progress_cnt"
pre-increment,/home/ubuntu/atoms/projects/git/commit-graph.c,1334,36,"ctx -> progress_cnt"
pre-increment,/home/ubuntu/atoms/projects/git/commit-graph.c,1356,36,"ctx -> progress_cnt"
pre-increment,/home/ubuntu/atoms/projects/git/commit-graph.c,1412,36,"ctx -> progress_cnt"
pre-increment,/home/ubuntu/atoms/projects/git/commit-graph.c,1453,36,"ctx -> progress_cnt"
pre-increment,/home/ubuntu/atoms/projects/git/commit-graph.c,1473,36,"ctx -> progress_done"
pre-increment,/home/ubuntu/atoms/projects/git/commit-graph.c,2720,31,"( * seen )"
pre-increment,/home/ubuntu/atoms/projects/git/date.c,1222,19,"end"
pre-increment,/home/ubuntu/atoms/projects/git/sequencer.c,1987,39,"i"
pre-increment,/home/ubuntu/atoms/projects/git/sequencer.c,1994,39,"i"
pre-increment,/home/ubuntu/atoms/projects/git/sequencer.c,4545,10,"i"
pre-increment,/home/ubuntu/atoms/projects/git/sequencer.c,5779,21,"p1"
pre-increment,/home/ubuntu/atoms/projects/git/sequencer.c,602,8,"buf -> len"
pre-increment,/home/ubuntu/atoms/projects/git/sequencer.c,2026,8,"ctx -> current_fixup_count"
pre-increment,/home/ubuntu/atoms/projects/git/sequencer.c,2137,9,"ctx -> current_fixup_count"
pre-increment,/home/ubuntu/atoms/projects/git/pkt-line.c,409,10,"path"
pre-increment,/home/ubuntu/atoms/projects/git/sh-i18n--envsubst.c,144,14,"string"
pre-increment,/home/ubuntu/atoms/projects/git/upload-pack.c,662,27,"i"
pre-increment,/home/ubuntu/atoms/projects/git/setup.c,1453,11,"offset"
pre-increment,/home/ubuntu/atoms/projects/git/transport.c,1615,21,"anon_part"
pre-increment,/home/ubuntu/atoms/projects/git/merge-recursive.c,2060,11,"end_of_new"
pre-increment,/home/ubuntu/atoms/projects/git/merge-recursive.c,2110,23,"end_of_new"
pre-increment,/home/ubuntu/atoms/projects/git/merge-recursive.c,2060,28,"end_of_old"
pre-increment,/home/ubuntu/atoms/projects/git/merge-recursive.c,2086,34,"end_of_old"
pre-increment,/home/ubuntu/atoms/projects/git/merge-recursive.c,2109,23,"end_of_old"
pre-increment,/home/ubuntu/atoms/projects/git/pack-bitmap.c,2260,32,"tdata -> seen"
pre-increment,/home/ubuntu/atoms/projects/git/pack-bitmap.c,2275,32,"tdata -> seen"
pre-increment,/home/ubuntu/atoms/projects/git/http.c,2199,32,"i"
pre-increment,/home/ubuntu/atoms/projects/git/name-hash.c,106,19,"dir -> nr"
pre-increment,/home/ubuntu/atoms/projects/git/read-cache.c,1062,34,"pos"
pre-increment,/home/ubuntu/atoms/projects/git/read-cache.c,1161,10,"slash"
pre-increment,/home/ubuntu/atoms/projects/git/packfile.c,1820,8,"delta_stack_nr"
pre-increment,/home/ubuntu/atoms/projects/git/packfile.c,1351,27,"poi_stack_nr"
pre-increment,/home/ubuntu/atoms/projects/git/kwset.c,686,26,"beg"
pre-increment,/home/ubuntu/atoms/projects/git/kwset.c,686,37,"beg"
pre-increment,/home/ubuntu/atoms/projects/git/kwset.c,737,26,"beg"
pre-increment,/home/ubuntu/atoms/projects/git/kwset.c,737,37,"beg"
pre-increment,/home/ubuntu/atoms/projects/git/kwset.c,233,14,"depth"
pre-increment,/home/ubuntu/atoms/projects/git/kwset.c,185,47,"text"
pre-increment,/home/ubuntu/atoms/projects/git/kwset.c,185,59,"text"
pre-increment,/home/ubuntu/atoms/projects/git/kwset.c,249,40,"links [ depth ] -> balance"
pre-increment,/home/ubuntu/atoms/projects/git/kwset.c,250,29,"links [ depth ] -> balance"
