Type,File,Line,CLJ,CQL,CNL,CLJ_Code,CQL_Column,CQL_Code,CNL_Column,CNL_Code
conditional,bisect.c,166,+,+,+,(commit_flags & UNINTERESTING) ? 'U' : ' ',4.0,"			(commit_flags & UNINTERESTING) ? 'U' : ' ',",3.0,( commit_flags & UNINTERESTING ) ? 'U' : ' '
conditional,bisect.c,167,+,+,+,(commit_flags & COUNTED) ? 'C' : ' ',4.0,			(commit_flags & COUNTED) ? 'C' : ' ');,3.0,( commit_flags & COUNTED ) ? 'C' : ' '
conditional,bisect.c,359,+,+,+,bisect_flags & FIND_BISECTION_FIRST_PARENT_ONLY ? NULL : q->next,13.0,			     q = bisect_flags & FIND_BISECTION_FIRST_PARENT_ONLY ? NULL : q->next) {,12.0,bisect_flags & FIND_BISECTION_FIRST_PARENT_ONLY ? NULL : q -> next
conditional,bisect.c,605,+,+,+,(y > x) ? y - x : x - y,7.0,		d = (y > x) ? y - x : x - y;,6.0,( y > x ) ? y - x : x - y
conditional,bisect.c,671,+,+,+,res ? res : BISECT_INTERNAL_SUCCESS_1ST_BAD_FOUND,10.0,		return res ? res : BISECT_INTERNAL_SUCCESS_1ST_BAD_FOUND;,9.0,res ? res : BISECT_INTERNAL_SUCCESS_1ST_BAD_FOUND
conditional,bisect.c,674,+,+,+,res ? res : BISECT_ONLY_SKIPPED_LEFT,10.0,		return res ? res : BISECT_ONLY_SKIPPED_LEFT;,9.0,res ? res : BISECT_ONLY_SKIPPED_LEFT
conditional,bisect.c,913,+,+,+,"tolower(*yesno) == 'n' ? -1 : bisect_start(terms, 0, empty_strvec)",8.0,"	res = tolower(*yesno) == 'n' ?
		-1 : bisect_start(terms, 0, empty_strvec);",7.0,"tolower ( * yesno ) == 'n' ? - 1 : bisect_start ( terms , 0 , empty_strvec )"
conditional,bisect.c,1014,+,+,+,status ? BISECT_FAILED : BISECT_OK,9.0,	return status ? BISECT_FAILED : BISECT_OK;,8.0,status ? BISECT_FAILED : BISECT_OK
conditional,bisect.c,1052,+,+,+,argv.nr == 1 ? argv.v[0] : NULL,29.0,"		res = bisect_terms(terms, argv.nr == 1 ? argv.v[0] : NULL);",28.0,argv . nr == 1 ? argv . v [ 0 ] : NULL
conditional,bisect.c,1167,+,+,+,(e < 3 * x) ? n : n - 1,9.0,	return (e < 3 * x) ? n : n - 1;,8.0,( e < 3 * x ) ? n : n - 1
conditional,bisect.c,1196,+,+,+,"no_checkout ? ""BISECT_HEAD"" : ""HEAD""",56.0,"	if (refs_read_ref(get_main_ref_store(the_repository), no_checkout ? ""BISECT_HEAD"" : ""HEAD"", &current_rev))",55.0,"no_checkout ? ""BISECT_HEAD"" : ""HEAD"""
conditional,bisect.c,1316,-,+,+,,22.0,	return bisect_reset(argc ? argv[0] : NULL);,21.0,argc ? argv [ 0 ] : NULL
conditional,bisect.c,1327,-,+,+,,29.0,"	res = bisect_terms(&terms, argc == 1 ? argv[0] : NULL);",28.0,argc == 1 ? argv [ 0 ] : NULL
conditional,bisect.c,1450,+,+,-,is_bisect_success(res) ? 0 : -res,9.0,,,
conditional,bitmap.c,123,+,+,+,(self->word_alloc < other->word_alloc) ? self->word_alloc : other->word_alloc,23.0,"	const size_t count = (self->word_alloc < other->word_alloc) ?
		self->word_alloc : other->word_alloc;",22.0,( self -> word_alloc < other -> word_alloc ) ? self -> word_alloc : other -> word_alloc
conditional,blame.c,33,+,+,+,result ? *result : NULL,9.0,	return result ? *result : NULL;,8.0,result ? * result : NULL
conditional,blame.c,230,+,+,+,"!contents_from ? path : (!strcmp(contents_from, ""-"") ? ""standard input"" : contents_from)",8.0,"		    (!contents_from ? path :
		     (!strcmp(contents_from, ""-"") ? ""standard input"" : contents_from)));",7.0,"! contents_from ? path : ( ! strcmp ( contents_from , ""-"" ) ? ""standard input"" : contents_from )"
conditional,blame.c,231,+,+,+,"!strcmp(contents_from, ""-"") ? ""standard input"" : contents_from",9.0,"		     (!strcmp(contents_from, ""-"") ? ""standard input"" : contents_from)));",8.0,"! strcmp ( contents_from , ""-"" ) ? ""standard input"" : contents_from"
conditional,blame.c,330,+,+,+,nl ? nl + 1 : end,9.0,	return nl ? nl + 1 : end;,8.0,nl ? nl + 1 : end
conditional,blame.c,469,+,+,+,entry_a->count < entry_b->count ? entry_a->count : entry_b->count,20.0,"			intersection += entry_a->count < entry_b->count ?
					entry_a->count : entry_b->count;",19.0,entry_a -> count < entry_b -> count ? entry_a -> count : entry_b -> count
conditional,blame.c,471,+,+,+,(opt & OUTPUT_LONG_OBJECT_NAME) ? the_hash_algo->hexsz : abbrev,16.0,		int length = (opt & OUTPUT_LONG_OBJECT_NAME) ? the_hash_algo->hexsz : abbrev;,15.0,( opt & OUTPUT_LONG_OBJECT_NAME ) ? the_hash_algo -> hexsz : abbrev
conditional,blame.c,478,+,+,+,default_color ? default_color : NULL,13.0,				color = default_color ? default_color : NULL;,12.0,default_color ? default_color : NULL
conditional,blame.c,479,+,+,+,default_color ? GIT_COLOR_RESET : NULL,13.0,				reset = default_color ? GIT_COLOR_RESET : NULL;,12.0,default_color ? GIT_COLOR_RESET : NULL
conditional,blame.c,598,-,+,-,,2.0,"	assert(abs(line_a - closest_line_a) <=
	       max_search_distance_a);",,
conditional,blame.c,675,-,+,-,,4.0,			assert(abs(i - closest_local_line_a) < 1000);,,
conditional,blame.c,692,+,+,+,prefix ? strlen(prefix) : 0,29.0,"	return prefix_path(prefix, prefix ? strlen(prefix) : 0, path);",28.0,prefix ? strlen ( prefix ) : 0
conditional,blame.c,920,+,+,+,cmd_is_annotate ? annotate_usage : blame_usage,26.0,	const char *str_usage = cmd_is_annotate ? annotate_usage : blame_usage;,25.0,cmd_is_annotate ? annotate_usage : blame_usage
conditional,blame.c,921,+,+,+,cmd_is_annotate ? annotate_opt_usage : blame_opt_usage,27.0,	const char **opt_usage = cmd_is_annotate ? annotate_opt_usage : blame_opt_usage;,26.0,cmd_is_annotate ? annotate_opt_usage : blame_opt_usage
conditional,blame.c,959,+,+,+,length_a ? length_a - 1 : 0,27.0,		max_search_distance_a = length_a ? length_a - 1 : 0;,26.0,length_a ? length_a - 1 : 0
conditional,blame.c,1122,+,+,+,e1->lno > e2->lno ? 1 : -1,9.0,	return e1->lno > e2->lno ? 1 : -1;,8.0,e1 -> lno > e2 -> lno ? 1 : - 1
conditional,blame.c,1136,+,+,+,(intptr_t)s1->suspect > (intptr_t)s2->suspect ? 1 : -1,10.0,		return (intptr_t)s1->suspect > (intptr_t)s2->suspect ? 1 : -1;,9.0,( intptr_t ) s1 -> suspect > ( intptr_t ) s2 -> suspect ? 1 : - 1
conditional,blame.c,1139,+,+,+,s1->s_lno > s2->s_lno ? 1 : -1,9.0,	return s1->s_lno > s2->s_lno ? 1 : -1;,8.0,s1 -> s_lno > s2 -> s_lno ? 1 : - 1
conditional,blame.c,1386,+,+,+,p->one->path ? p->one->path : p->two->path,11.0,			name = p->one->path ? p->one->path : p->two->path;,10.0,p -> one -> path ? p -> one -> path : p -> two -> path
conditional,blame.c,1776,-,+,-,,3.0,		assert(e->num_lines == entry_len);,,
conditional,blame.c,1780,-,+,-,,2.0,	assert(!e);,,
conditional,blame.c,2433,+,+,+,pass ? find_rename : find_origin,25.0,		blame_find_alg find = pass ? find_rename : find_origin;,24.0,pass ? find_rename : find_origin
conditional,blame.c,2599,-,+,-,,3.0,		assert(commit == suspect->commit);,,
conditional,block.c,97,+,+,+,w->entries % w->restart_interval == 0 ? empty : w->last_key,3.0,		w->entries % w->restart_interval == 0 ? empty : w->last_key;,2.0,w -> entries % w -> restart_interval == 0 ? empty : w -> last_key
conditional,block.c,379,+,+,+,args->needle.len < suffix_len ? args->needle.len : suffix_len,6.0,		   args->needle.len < suffix_len ? args->needle.len : suffix_len);,5.0,args -> needle . len < suffix_len ? args -> needle . len : suffix_len
conditional,blocksource.c,31,-,+,-,,2.0,	assert(off + size <= b->len);,,
conditional,blocksource.c,53,-,+,-,,2.0,	assert(!bs->ops);,,
conditional,blocksource.c,103,-,+,-,,2.0,	assert(off + size <= b->size);,,
conditional,blocksource.c,140,-,+,-,,2.0,	assert(!bs->ops);,,
conditional,branch.c,117,+,+,+,"origin ? origin : "".""",37.0,"	if (git_config_set_gently(key.buf, origin ? origin : ""."") < 0)",36.0,"origin ? origin : ""."""
conditional,branch.c,159,+,+,+,"reference_rev ? repo_in_merge_bases(the_repository, rev, reference_rev) : 0",11.0,"	merged = reference_rev ? repo_in_merge_bases(the_repository, rev,
						     reference_rev) : 0;",10.0,"reference_rev ? repo_in_merge_bases ( the_repository , rev , reference_rev ) : 0"
conditional,branch.c,166,+,+,+,"rebasing ? _(""branch '%s' set up to track '%s' by rebasing."") : _(""branch '%s' set up to track '%s'."")",14.0,"			printf_ln(rebasing ?
				_(""branch '%s' set up to track '%s' by rebasing."") :
				_(""branch '%s' set up to track '%s'.""),",13.0,"rebasing ? _ ( ""branch '%s' set up to track '%s' by rebasing."" ) : _ ( ""branch '%s' set up to track '%s'."" )"
conditional,branch.c,172,+,+,+,"head_rev ? repo_in_merge_bases(the_repository, rev, head_rev) : 0",16.0,"		int expect = head_rev ? repo_in_merge_bases(the_repository, rev, head_rev) : 0;",15.0,"head_rev ? repo_in_merge_bases ( the_repository , rev , head_rev ) : 0"
conditional,branch.c,189,+,+,+,"origin ? origin : """"",4.0,"			origin ? origin : """",",3.0,"origin ? origin : """""
conditional,branch.c,190,+,+,+,"origin ? ""/"" : """"",4.0,"			origin ? ""/"" : """",",3.0,"origin ? ""/"" : """""
conditional,branch.c,194,+,+,+,"origin ? origin : "".""",11.0,"			local, origin ? origin : ""."");",10.0,"origin ? origin : ""."""
conditional,branch.c,255,+,+,+,quiet ? 0 : BRANCH_CONFIG_VERBOSE,21.0,	int config_flags = quiet ? 0 : BRANCH_CONFIG_VERBOSE;,20.0,quiet ? 0 : BRANCH_CONFIG_VERBOSE
conditional,branch.c,315,+,+,+,"(flags & REF_ISBROKEN) ? ""broken"" : (flags & REF_ISSYMREF) ? target : repo_find_unique_abbrev(the_repository, &oid, DEFAULT_ABBREV)",24.0,"		item->util = xstrdup((flags & REF_ISBROKEN) ? ""broken""
				    : (flags & REF_ISSYMREF) ? target
				    : repo_find_unique_abbrev(the_repository, &oid, DEFAULT_ABBREV));",23.0,"( flags & REF_ISBROKEN ) ? ""broken"" : ( flags & REF_ISSYMREF ) ? target : repo_find_unique_abbrev ( the_repository , & oid , DEFAULT_ABBREV )"
conditional,branch.c,316,+,+,+,"(flags & REF_ISSYMREF) ? target : repo_find_unique_abbrev(the_repository, &oid, DEFAULT_ABBREV)",11.0,"				    : (flags & REF_ISSYMREF) ? target
				    : repo_find_unique_abbrev(the_repository, &oid, DEFAULT_ABBREV));",10.0,"( flags & REF_ISSYMREF ) ? target : repo_find_unique_abbrev ( the_repository , & oid , DEFAULT_ABBREV )"
conditional,branch.c,332,+,+,+,"remote_branch ? _(""Deleted remote-tracking branch %s (was %s).\n"") : _(""Deleted branch %s (was %s).\n"")",12.0,"				printf(remote_branch
					? _(""Deleted remote-tracking branch %s (was %s).\n"")
					: _(""Deleted branch %s (was %s).\n""),",11.0,"remote_branch ? _ ( ""Deleted remote-tracking branch %s (was %s).\n"" ) : _ ( ""Deleted branch %s (was %s).\n"" )"
conditional,branch.c,480,-,+,-,,3.0,"		assert(!filter->verbose && ""--column and --verbose are incompatible"");",,
conditional,branch.c,609,+,+,+,"clobber_head_ok ? validate_branchname(name, &ref) : validate_new_branchname(name, &ref, force)",6.0,"	if (clobber_head_ok ?
			  validate_branchname(name, &ref) :
			  validate_new_branchname(name, &ref, force)) {",5.0,"clobber_head_ok ? validate_branchname ( name , & ref ) : validate_new_branchname ( name , & ref , force )"
conditional,branch.c,630,+,+,+,forcing ? NULL : null_oid(),12.0,"					&oid, forcing ? NULL : null_oid(),",11.0,forcing ? NULL : null_oid ( )
conditional,branch.c,699,-,+,-,,28.0,"		git_config_set(name.buf, buf.len ? buf.buf : NULL);",,
conditional,branch.c,900,-,+,+,,10.0,"			error((!argc || branch_checked_out(branch_ref.buf))
			      ? _(""no commit on branch '%s' yet"")
			      : _(""no branch named '%s'""),",9.0,"( ! argc || branch_checked_out ( branch_ref . buf ) ) ? _ ( ""no commit on branch '%s' yet"" ) : _ ( ""no branch named '%s'"" )"
conditional,branch.c,915,-,+,+,,8.0,"			die(copy? _(""cannot copy the current branch while not on any"")
				: _(""cannot rename the current branch while not on any""));",7.0,"copy ? _ ( ""cannot copy the current branch while not on any"" ) : _ ( ""cannot rename the current branch while not on any"" )"
conditional,branch.c,922,-,+,+,,8.0,"			die(copy? _(""too many branches for a copy operation"")
				: _(""too many arguments for a rename operation""));",7.0,"copy ? _ ( ""too many branches for a copy operation"" ) : _ ( ""too many arguments for a rename operation"" )"
conditional,branch.c,985,-,+,+,,28.0,		const char *start_name = argc == 2 ? argv[1] : head;,27.0,argc == 2 ? argv [ 1 ] : head
conditional,bugreport.c,45,+,+,+,"shell ? shell : ""<unset>""",7.0,"		    shell ? shell : ""<unset>"");",6.0,"shell ? shell : ""<unset>"""
conditional,bugreport.c,137,+,+,+,"option_output ? option_output : """"",10.0,"					    option_output ? option_output : """");",9.0,"option_output ? option_output : """""
conditional,bulk-checkin.c,178,+,+,+,size < sizeof (ibuf) ? size : sizeof (ibuf),20.0,			ssize_t rsize = size < sizeof(ibuf) ? size : sizeof(ibuf);,19.0,size < sizeof ( ibuf ) ? size : sizeof ( ibuf )
conditional,bulk-checkin.c,199,+,+,+,size ? 0 : Z_FINISH,28.0,"		status = git_deflate(&s, size ? 0 : Z_FINISH);",27.0,size ? 0 : Z_FINISH
conditional,bundle-uri.c,32,-,+,+,,24.0,"	return strcmp(e1->id, id ? (const char *)id : e2->id);",23.0,id ? ( const char * ) id : e2 -> id
conditional,bundle-uri.c,402,+,+,+,has_old ? &old_oid : NULL,5.0,"				has_old ? &old_oid : NULL,",4.0,has_old ? & old_oid : NULL
conditional,bundle.c,124,+,+,+,"is_prereq ? ""-"" : """"",12.0,"				      (is_prereq ? ""-"" : """"), buf.buf, (int)buf.len);",11.0,"is_prereq ? ""-"" : """""
conditional,bundle.c,149,+,+,+,quiet ? VERIFY_BUNDLE_QUIET : VERIFY_BUNDLE_VERBOSE,6.0,			  quiet ? VERIFY_BUNDLE_QUIET : VERIFY_BUNDLE_VERBOSE)) {,5.0,quiet ? VERIFY_BUNDLE_QUIET : VERIFY_BUNDLE_VERBOSE
conditional,bundle.c,161,+,+,+,quiet ? NULL : path,42.0,"	fd = read_bundle_header_fd(fd, &header, quiet ? NULL : path);",41.0,quiet ? NULL : path
conditional,bundle.c,307,+,+,+,lineend ? lineend - line : buf + size - line,27.0,"	line = memchr(line, '>', lineend ? lineend - line : buf + size - line);",26.0,lineend ? lineend - line : buf + size - line
conditional,bundle.c,394,+,+,+,(flag & REF_ISSYMREF) ? e->name : ref,17.0,		display_ref = (flag & REF_ISSYMREF) ? e->name : ref;,16.0,( flag & REF_ISSYMREF ) ? e -> name : ref
conditional,cache-tree.c,266,-,+,-,,2.0,	assert(!(dryrun && repair));,,
conditional,cache-tree.c,450,+,+,+,flags & WRITE_TREE_SILENT ? HASH_SILENT : 0,25.0,"					   &it->oid, NULL, flags & WRITE_TREE_SILENT
					   ? HASH_SILENT : 0)) {",24.0,flags & WRITE_TREE_SILENT ? HASH_SILENT : 0
conditional,cache-tree.c,457,+,+,+,to_invalidate ? -1 : i - *skip_count,20.0,	it->entry_count = to_invalidate ? -1 : i - *skip_count;,19.0,to_invalidate ? - 1 : i - * skip_count
conditional,cat-file.c,383,-,+,-,,2.0,	assert(data->info.typep);,,
conditional,cat-file.c,481,+,+,+,obj_name ? obj_name : oid_to_hex(&data->oid),11.0,"			       obj_name ? obj_name : oid_to_hex(&data->oid), opt->output_delim);",10.0,obj_name ? obj_name : oid_to_hex ( & data -> oid )
conditional,cat-file.c,526,+,+,+,opt->follow_symlinks ? GET_OID_FOLLOW_SYMLINKS : 0,4.0,		(opt->follow_symlinks ? GET_OID_FOLLOW_SYMLINKS : 0);,3.0,opt -> follow_symlinks ? GET_OID_FOLLOW_SYMLINKS : 0
conditional,cat-file.c,787,+,+,+,opt->format ? opt->format : DEFAULT_FORMAT,9.0,"		      opt->format ? opt->format : DEFAULT_FORMAT,",8.0,opt -> format ? opt -> format : DEFAULT_FORMAT
conditional,cbtree.c,21,+,+,+,q->byte < klen ? k[q->byte] : 0,15.0,		uint8_t c = q->byte < klen ? k[q->byte] : 0;,14.0,q -> byte < klen ? k [ q -> byte ] : 0
conditional,cbtree.c,37,-,+,-,,2.0,	assert(!((uintptr_t)node & 1)); /* allocations must be aligned */,,
conditional,cbtree.c,81,+,+,+,q->byte < klen ? node->k[q->byte] : 0,7.0,		c = q->byte < klen ? node->k[q->byte] : 0;,6.0,q -> byte < klen ? node -> k [ q -> byte ] : 0
conditional,cbtree.c,96,+,+,+,"p && !memcmp(p->k, k, klen) ? p : NULL",9.0,"	return p && !memcmp(p->k, k, klen) ? p : NULL;",8.0,"p && ! memcmp ( p -> k , k , klen ) ? p : NULL"
conditional,cbtree.c,105,+,+,+,"n == CB_BREAK ? n : cb_descend(q->child[1], fn, arg)",10.0,"		return n == CB_BREAK ? n : cb_descend(q->child[1], fn, arg);",9.0,"n == CB_BREAK ? n : cb_descend ( q -> child [ 1 ] , fn , arg )"
conditional,cbtree.c,123,+,+,+,q->byte < klen ? kpfx[q->byte] : 0,15.0,		uint8_t c = q->byte < klen ? kpfx[q->byte] : 0;,14.0,q -> byte < klen ? kpfx [ q -> byte ] : 0
conditional,check-attr.c,70,+,+,+,prefix ? strlen(prefix) : 0,23.0,"		prefix_path(prefix, prefix ? strlen(prefix) : 0, file);",22.0,prefix ? strlen ( prefix ) : 0
conditional,check-attr.c,89,+,+,+,nul_term_line ? strbuf_getline_nul : strbuf_getline_lf,15.0,	getline_fn = nul_term_line ? strbuf_getline_nul : strbuf_getline_lf;,14.0,nul_term_line ? strbuf_getline_nul : strbuf_getline_lf
conditional,check-ignore.c,38,+,+,+,"(pattern && pattern->flags & PATTERN_FLAG_NEGATIVE) ? ""!"" : """"",16.0,"	char *bang  = (pattern && pattern->flags & PATTERN_FLAG_NEGATIVE)  ? ""!"" : """";",15.0,"( pattern && pattern -> flags & PATTERN_FLAG_NEGATIVE ) ? ""!"" : """""
conditional,check-ignore.c,39,+,+,+,"(pattern && pattern->flags & PATTERN_FLAG_MUSTBEDIR) ? ""/"" : """"",16.0,"	char *slash = (pattern && pattern->flags & PATTERN_FLAG_MUSTBEDIR) ? ""/"" : """";",15.0,"( pattern && pattern -> flags & PATTERN_FLAG_MUSTBEDIR ) ? ""/"" : """""
conditional,check-ignore.c,136,+,+,+,nul_term_line ? strbuf_getline_nul : strbuf_getline_lf,15.0,	getline_fn = nul_term_line ? strbuf_getline_nul : strbuf_getline_lf;,14.0,nul_term_line ? strbuf_getline_nul : strbuf_getline_lf
conditional,checkout-index.c,61,+,+,+,nul_term_line ? '\0' : '\n',9.0,					   nul_term_line ? '\0' : '\n');,8.0,nul_term_line ? '\0' : '\n'
conditional,checkout-index.c,100,+,+,+,to_tempfile ? topath[ce_stage(ce)] : NULL,8.0,"				   to_tempfile ? topath[ce_stage(ce)] : NULL,",7.0,to_tempfile ? topath [ ce_stage ( ce ) ] : NULL
conditional,checkout-index.c,108,+,+,+,errs > 0 ? -1 : 0,10.0,		return errs > 0 ? -1 : 0;,9.0,errs > 0 ? - 1 : 0
conditional,checkout-index.c,177,+,+,+,to_tempfile ? topath[ce_stage(ce)] : NULL,8.0,"				   to_tempfile ? topath[ce_stage(ce)] : NULL,",7.0,to_tempfile ? topath [ ce_stage ( ce ) ] : NULL
conditional,checkout-index.c,252,+,+,+,prefix ? strlen(prefix) : 0,18.0,	prefix_length = prefix ? strlen(prefix) : 0;,17.0,prefix ? strlen ( prefix ) : 0
conditional,checkout-index.c,314,+,+,+,nul_term_line ? strbuf_getline_nul : strbuf_getline_lf,16.0,		getline_fn = nul_term_line ? strbuf_getline_nul : strbuf_getline_lf;,15.0,nul_term_line ? strbuf_getline_nul : strbuf_getline_lf
conditional,checkout.c,129,+,+,+,old_commit ? &old_commit->object.oid : null_oid(),18.0,"			   oid_to_hex(old_commit ? &old_commit->object.oid : null_oid()),",17.0,old_commit ? & old_commit -> object . oid : null_oid ( )
conditional,checkout.c,130,+,+,+,new_commit ? &new_commit->object.oid : null_oid(),18.0,"			   oid_to_hex(new_commit ? &new_commit->object.oid : null_oid()),",17.0,new_commit ? & new_commit -> object . oid : null_oid ( )
conditional,checkout.c,131,+,+,+,"changed ? ""1"" : ""0""",7.0,"			   changed ? ""1"" : ""0"", NULL);",6.0,"changed ? ""1"" : ""0"""
conditional,checkout.c,398,+,+,+,info->commit ? &info->commit->object.oid : &info->oid,11.0,"			       info->commit ? &info->commit->object.oid : &info->oid,",10.0,info -> commit ? & info -> commit -> object . oid : & info -> oid
conditional,checkout.c,469,+,+,+,"opts->patch_mode ? ""patch"" : ""path""",18.0,"	trace2_cmd_mode(opts->patch_mode ? ""patch"" : ""path"");",17.0,"opts -> patch_mode ? ""patch"" : ""path"""
conditional,checkout.c,700,+,+,+,o->force ? UNPACK_RESET_OVERWRITE_UNTRACKED : UNPACK_RESET_PROTECT_UNTRACKED,15.0,"	opts.reset = o->force ? UNPACK_RESET_OVERWRITE_UNTRACKED :
				UNPACK_RESET_PROTECT_UNTRACKED;",14.0,o -> force ? UNPACK_RESET_OVERWRITE_UNTRACKED : UNPACK_RESET_PROTECT_UNTRACKED
conditional,checkout.c,709,+,+,+,info->commit ? &info->commit->object.oid : null_oid(),11.0,"			       info->commit ? &info->commit->object.oid : null_oid(),",10.0,info -> commit ? & info -> commit -> object . oid : null_oid ( )
conditional,checkout.c,821,+,+,+,new_branch_info->commit ? &new_branch_info->commit->object.oid : &new_branch_info->oid,12.0,"				       new_branch_info->commit ?
				       &new_branch_info->commit->object.oid :
				       &new_branch_info->oid, NULL);",11.0,new_branch_info -> commit ? & new_branch_info -> commit -> object . oid : & new_branch_info -> oid
conditional,checkout.c,825,+,+,+,old_branch_info->commit ? &old_branch_info->commit->object.oid : the_hash_algo->empty_tree,20.0,"		old_commit_oid = old_branch_info->commit ?
			&old_branch_info->commit->object.oid :
			the_hash_algo->empty_tree;",19.0,old_branch_info -> commit ? & old_branch_info -> commit -> object . oid : the_hash_algo -> empty_tree
conditional,checkout.c,977,+,+,+,opts->new_branch_force ? 1 : 0,11.0,"				      opts->new_branch_force ? 1 : 0,",10.0,opts -> new_branch_force ? 1 : 0
conditional,checkout.c,978,+,+,+,opts->new_branch_force ? 1 : 0,11.0,"				      opts->new_branch_force ? 1 : 0,",10.0,opts -> new_branch_force ? 1 : 0
conditional,checkout.c,996,+,+,+,"old_desc ? old_desc : ""(invalid)""",4.0,"			old_desc ? old_desc : ""(invalid)"", new_branch_info->name);",3.0,"old_desc ? old_desc : ""(invalid)"""
